@T,climate ,,,,,,,,
name,srad,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,21.11.2001 ,,,,,,,,
date_end,31.01.2020,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,
,,,,,,,,,
tres,d ,,,,,,,,
unit,MJ/m2,,,,,,,,
,,,,,,,,,
@H,date,srad[0],srad[1],srad[2],srad[3],srad[4],srad[5],srad[6],srad[7]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult,COAGMETARDEC,COAGMETGreeley,MissDataFill
ID,-,1,2,3,4,5,6,7,8
elevation,-,1584.435,1584.867,1571,1571,1497,1558,1427,1427
x,-,513609.867,513537.822,512615,512615,523701,500000,530627,530627
,10.10.2010,-9999,-9999,-9999,-9999,6.948,-9999,7.463,-9999
,11.10.2010,-9999,-9999,-9999,-9999,13.65,-9999,15.16,-9999
,12.10.2010,-9999,-9999,-9999,-9999,10.43,-9999,8.56,-9999
,13.10.2010,-9999,-9999,-9999,-9999,16.03,-9999,16.4,-9999
,14.10.2010,-9999,-9999,-9999,-9999,16.26,-9999,15.39,-9999
,15.10.2010,-9999,-9999,-9999,-9999,16.24,-9999,15.83,-9999
,16.10.2010,-9999,-9999,-9999,-9999,15.44,-9999,15.48,-9999
,17.10.2010,-9999,-9999,-9999,-9999,11.55,-9999,13.4,-9999
,18.10.2010,-9999,-9999,-9999,-9999,8.38,-9999,10.14,-9999
,19.10.2010,-9999,-9999,-9999,-9999,14.7,-9999,14.32,-9999
,20.10.2010,-9999,-9999,-9999,-9999,15.08,-9999,14.73,-9999
,21.10.2010,-9999,-9999,-9999,-9999,14.39,-9999,14.49,-9999
,22.10.2010,-9999,-9999,-9999,-9999,3.841,-9999,3.979,-9999
,23.10.2010,-9999,-9999,-9999,-9999,8.29,-9999,8.25,-9999
,24.10.2010,-9999,-9999,-9999,-9999,10.79,-9999,11.18,-9999
,25.10.2010,-9999,-9999,-9999,-9999,8.19,-9999,8.06,-9999
,26.10.2010,-9999,-9999,-9999,-9999,14.61,-9999,14.37,-9999
,27.10.2010,-9999,-9999,-9999,-9999,13.22,-9999,14.88,-9999
,28.10.2010,-9999,-9999,-9999,-9999,14.17,-9999,14.38,-9999
,29.10.2010,-9999,-9999,-9999,-9999,9.65,-9999,11.72,-9999
,30.10.2010,-9999,-9999,-9999,-9999,12.37,-9999,12.66,-9999
,31.10.2010,-9999,-9999,-9999,-9999,11.12,-9999,11.46,-9999
,01.11.2010,-9999,-9999,-9999,-9999,11.49,-9999,11.66,-9999
,02.11.2010,-9999,-9999,-9999,-9999,12.72,-9999,12.71,-9999
,03.11.2010,-9999,-9999,-9999,-9999,12.75,-9999,12.63,-9999
,04.11.2010,-9999,-9999,-9999,-9999,12.65,-9999,12.91,-9999
,05.11.2010,-9999,-9999,-9999,-9999,12.45,-9999,12.53,-9999
,06.11.2010,-9999,-9999,-9999,-9999,11.97,-9999,12.27,-9999
,07.11.2010,-9999,-9999,-9999,-9999,8.13,-9999,9.19,-9999
,08.11.2010,-9999,-9999,-9999,-9999,10.4,-9999,10.5,-9999
,09.11.2010,-9999,-9999,-9999,-9999,4.769,-9999,4.709,-9999
,10.11.2010,-9999,-9999,-9999,-9999,10.13,-9999,10.8,-9999
,11.11.2010,-9999,-9999,-9999,-9999,7.07,-9999,4.78,-9999
,12.11.2010,-9999,-9999,-9999,-9999,9.11,-9999,8.68,-9999
,13.11.2010,-9999,-9999,-9999,-9999,6.456,-9999,7.146,-9999
,14.11.2010,-9999,-9999,-9999,-9999,7.02,-9999,6.537,-9999
,15.11.2010,-9999,-9999,-9999,-9999,6.049,-9999,7.101,-9999
,16.11.2010,-9999,-9999,-9999,-9999,7.73,-9999,8.43,-9999
,17.11.2010,-9999,-9999,-9999,-9999,10.23,-9999,11.1,-9999
,18.11.2010,-9999,-9999,-9999,-9999,6.042,-9999,5.942,-9999
,19.11.2010,-9999,-9999,-9999,-9999,6.909,-9999,7.341,-9999
,20.11.2010,-9999,-9999,-9999,-9999,2.359,-9999,2.645,-9999
,21.11.2010,-9999,-9999,-9999,-9999,7.46,-9999,7.299,-9999
,22.11.2010,-9999,-9999,-9999,-9999,9.41,-9999,10.77,-9999
,23.11.2010,-9999,-9999,-9999,-9999,9.77,-9999,10.71,-9999
,24.11.2010,-9999,-9999,-9999,-9999,7.72,-9999,6.921,-9999
,25.11.2010,-9999,-9999,-9999,-9999,9.37,-9999,11.02,-9999
,26.11.2010,-9999,-9999,-9999,-9999,8.8,-9999,10.03,-9999
,27.11.2010,-9999,-9999,-9999,-9999,7.1,-9999,9.58,-9999
,28.11.2010,-9999,-9999,-9999,-9999,6.632,-9999,8.48,-9999
,29.11.2010,-9999,-9999,-9999,-9999,6.384,-9999,7.237,-9999
,30.11.2010,-9999,-9999,-9999,-9999,7.9,-9999,9.87,-9999
,01.12.2010,-9999,-9999,-9999,-9999,7.55,-9999,8.29,-9999
,02.12.2010,-9999,-9999,-9999,-9999,5.961,-9999,7.644,-9999
,03.12.2010,-9999,-9999,-9999,-9999,5.524,-9999,7.815,-9999
,04.12.2010,-9999,-9999,-9999,-9999,6.322,-9999,7.624,-9999
,05.12.2010,-9999,-9999,-9999,-9999,4.464,-9999,4.554,-9999
,06.12.2010,-9999,-9999,-9999,-9999,5.45,-9999,7.007,-9999
,07.12.2010,-9999,-9999,-9999,-9999,5.429,-9999,5.482,-9999
,08.12.2010,-9999,-9999,-9999,-9999,5.672,-9999,6.622,-9999
,09.12.2010,-9999,-9999,-9999,-9999,6.595,-9999,8.17,-9999
,10.12.2010,-9999,-9999,-9999,-9999,5.832,-9999,6.404,-9999
,11.12.2010,-9999,-9999,-9999,-9999,7.61,-9999,8.93,-9999
,12.12.2010,-9999,-9999,-9999,-9999,7.41,-9999,9.17,-9999
,13.12.2010,-9999,-9999,-9999,-9999,6.316,-9999,7.379,-9999
,14.12.2010,-9999,-9999,-9999,-9999,5.83,-9999,6.523,-9999
,15.12.2010,-9999,-9999,-9999,-9999,3.066,-9999,4.588,-9999
,16.12.2010,-9999,-9999,-9999,-9999,6.817,-9999,9.52,-9999
,17.12.2010,-9999,-9999,-9999,-9999,5.578,-9999,6.388,-9999
,18.12.2010,-9999,-9999,-9999,-9999,5.1,-9999,6.805,-9999
,19.12.2010,-9999,-9999,-9999,-9999,6.09,-9999,8.48,-9999
,20.12.2010,-9999,-9999,-9999,-9999,5.2,-9999,7.252,-9999
,21.12.2010,-9999,-9999,-9999,-9999,3.07,-9999,3.267,-9999
,22.12.2010,-9999,-9999,-9999,-9999,5.948,-9999,8.44,-9999
,23.12.2010,-9999,-9999,-9999,-9999,6.08,-9999,7.249,-9999
,24.12.2010,-9999,-9999,-9999,-9999,6.745,-9999,8.38,-9999
,25.12.2010,-9999,-9999,-9999,-9999,6.78,-9999,8.77,-9999
,26.12.2010,-9999,-9999,-9999,-9999,6.664,-9999,8.69,-9999
,27.12.2010,-9999,-9999,-9999,-9999,6.222,-9999,7.726,-9999
,28.12.2010,-9999,-9999,-9999,-9999,7.26,-9999,9.01,-9999
,29.12.2010,-9999,-9999,-9999,-9999,5.211,-9999,5.776,-9999
,30.12.2010,-9999,-9999,-9999,-9999,-9999,-9999,3.748,-9999
,31.12.2010,-9999,-9999,-9999,-9999,6.436,-9999,-9999,-9999
,01.01.2011,-9999,-9999,-9999,-9999,5.301,6.659,6.51,-9999
,02.01.2011,-9999,-9999,-9999,-9999,6.512,5.925,7.727,-9999
,03.01.2011,-9999,-9999,-9999,-9999,7.65,9.53,10.08,-9999
,04.01.2011,-9999,-9999,-9999,-9999,7.33,9.13,9.91,-9999
,05.01.2011,-9999,-9999,-9999,-9999,4.976,4.754,6.099,-9999
,06.01.2011,-9999,-9999,-9999,-9999,7.34,8.06,8.65,-9999
,07.01.2011,-9999,-9999,-9999,-9999,7.78,9.11,9.21,-9999
,08.01.2011,-9999,-9999,-9999,-9999,5.499,6.99,5.459,-9999
,09.01.2011,-9999,-9999,-9999,-9999,5.491,5.046,5.702,-9999
,10.01.2011,-9999,-9999,-9999,-9999,8.35,9.54,10.52,-9999
,11.01.2011,-9999,-9999,-9999,-9999,8.25,9.84,10.77,-9999
,12.01.2011,-9999,-9999,-9999,-9999,8.56,10.07,10.41,-9999
,13.01.2011,-9999,-9999,-9999,-9999,8.77,10.19,9.71,-9999
,14.01.2011,-9999,-9999,-9999,-9999,8.73,4.774,9.87,-9999
,15.01.2011,-9999,-9999,-9999,-9999,4.797,4.691,5.573,-9999
,16.01.2011,-9999,-9999,-9999,-9999,5.886,5.7,6.5,-9999
,17.01.2011,-9999,-9999,-9999,-9999,8.78,10.33,9.3,-9999
,18.01.2011,-9999,-9999,-9999,-9999,8.97,10.34,9.09,-9999
,19.01.2011,-9999,-9999,-9999,-9999,3.963,4.719,3.654,-9999
,20.01.2011,-9999,-9999,-9999,-9999,9.71,10.34,10.89,-9999
,21.01.2011,-9999,-9999,-9999,-9999,10.38,11.22,10.89,-9999
,22.01.2011,-9999,-9999,-9999,-9999,9.6,9.53,10.27,-9999
,23.01.2011,-9999,-9999,-9999,-9999,8.4,8.54,9.3,-9999
,24.01.2011,-9999,-9999,-9999,-9999,9.89,11.44,10.87,-9999
,25.01.2011,-9999,-9999,-9999,-9999,8.36,7.602,8.37,-9999
,26.01.2011,-9999,-9999,-9999,-9999,10.51,11.33,10.53,-9999
,27.01.2011,-9999,-9999,-9999,-9999,9.36,10.29,9.73,-9999
,28.01.2011,-9999,-9999,-9999,-9999,11.36,12.57,11.57,-9999
,29.01.2011,-9999,-9999,-9999,-9999,11.12,12.09,11.35,-9999
,30.01.2011,-9999,-9999,-9999,-9999,7.28,6.205,7.605,-9999
,31.01.2011,-9999,-9999,-9999,-9999,4.219,4.636,5.075,-9999
,01.02.2011,-9999,-9999,-9999,-9999,11.36,11.49,11.8,-9999
,02.02.2011,-9999,-9999,-9999,-9999,12.47,13.19,13.6,-9999
,03.02.2011,-9999,-9999,-9999,-9999,3.847,4.326,4.216,-9999
,04.02.2011,-9999,-9999,-9999,-9999,5.055,5.269,5.671,-9999
,05.02.2011,-9999,-9999,-9999,-9999,5.379,5.177,4.936,-9999
,06.02.2011,-9999,-9999,-9999,-9999,9.66,10.19,9.17,-9999
,07.02.2011,-9999,-9999,-9999,-9999,8.03,8.73,8.76,-9999
,08.02.2011,-9999,-9999,-9999,-9999,9.15,8.31,9.67,-9999
,09.02.2011,-9999,-9999,-9999,-9999,14.11,15.02,15.17,-9999
,10.02.2011,-9999,-9999,-9999,-9999,13.87,12.99,15.24,-9999
,11.02.2011,-9999,-9999,-9999,-9999,13.88,14.49,14.44,-9999
,12.02.2011,-9999,-9999,-9999,-9999,11.3,10.46,12.75,-9999
,13.02.2011,-9999,-9999,-9999,-9999,13.16,13.13,13.19,-9999
,14.02.2011,-9999,-9999,-9999,-9999,9.01,5.984,9.54,-9999
,15.02.2011,-9999,-9999,-9999,-9999,13.89,13.4,13.53,-9999
,16.02.2011,-9999,-9999,-9999,-9999,15.02,15.49,14.82,-9999
,17.02.2011,-9999,-9999,-9999,-9999,13.77,15.26,13.56,-9999
,18.02.2011,-9999,-9999,-9999,-9999,14.4,14.92,14.07,-9999
,19.02.2011,-9999,-9999,-9999,-9999,14.66,15.29,14.61,-9999
,20.02.2011,-9999,-9999,-9999,-9999,16.19,14.94,14.96,-9999
,21.02.2011,-9999,-9999,-9999,-9999,14.99,14.62,15.23,-9999
,22.02.2011,-9999,-9999,-9999,-9999,16.1,16.48,16.39,-9999
,23.02.2011,-9999,-9999,-9999,-9999,16.06,16.12,16.64,-9999
,24.02.2011,-9999,-9999,-9999,-9999,9.19,10.16,10.85,-9999
,25.02.2011,-9999,-9999,-9999,-9999,9.04,5.86,12.46,-9999
,26.02.2011,-9999,-9999,-9999,-9999,16.78,16.01,17.35,-9999
,27.02.2011,-9999,-9999,-9999,-9999,9.24,9.75,9.95,-9999
,28.02.2011,-9999,-9999,-9999,-9999,14.15,14.26,15.07,-9999
,01.03.2011,-9999,-9999,-9999,-9999,18.36,17.87,17.68,-9999
,02.03.2011,-9999,-9999,-9999,-9999,15.27,14.37,14.99,-9999
,03.03.2011,-9999,-9999,-9999,-9999,14.04,15.27,13.69,-9999
,04.03.2011,-9999,-9999,-9999,-9999,11.56,10.61,10.24,-9999
,05.03.2011,-9999,-9999,-9999,-9999,9.33,8.32,9.08,-9999
,06.03.2011,-9999,-9999,-9999,-9999,6.766,6.302,7.746,-9999
,07.03.2011,-9999,-9999,-9999,-9999,6.08,4.383,6.563,-9999
,08.03.2011,-9999,-9999,-9999,-9999,9.44,13.93,10.14,-9999
,09.03.2011,-9999,-9999,-9999,-9999,19.01,19.82,19.11,-9999
,10.03.2011,-9999,-9999,-9999,-9999,19.11,19.64,18.86,-9999
,11.03.2011,-9999,-9999,-9999,-9999,16.03,19.11,16.49,-9999
,12.03.2011,-9999,-9999,-9999,-9999,13.05,12.37,15.81,-9999
,13.03.2011,-9999,-9999,-9999,-9999,14.46,16.82,16.38,-9999
,14.03.2011,-9999,-9999,-9999,-9999,15.58,15.43,14.64,-9999
,15.03.2011,-9999,-9999,-9999,-9999,16.72,18.91,17.81,-9999
,16.03.2011,-9999,-9999,-9999,-9999,11.55,14.58,11.64,-9999
,17.03.2011,-9999,-9999,-9999,-9999,17.15,15.01,16.79,-9999
,18.03.2011,-9999,-9999,-9999,-9999,19.41,18.67,19.64,-9999
,19.03.2011,-9999,-9999,-9999,-9999,17.8,16.8,18.26,-9999
,20.03.2011,-9999,-9999,-9999,-9999,17.84,17.46,17.66,-9999
,21.03.2011,-9999,-9999,-9999,-9999,18.74,18.69,18.63,-9999
,22.03.2011,-9999,-9999,-9999,-9999,20.03,20.16,18.44,-9999
,23.03.2011,-9999,-9999,-9999,-9999,22.14,22.44,22.94,-9999
,24.03.2011,-9999,-9999,-9999,-9999,15.7,15.32,16.52,-9999
,25.03.2011,-9999,-9999,-9999,-9999,15.45,15.29,15.74,-9999
,26.03.2011,-9999,-9999,-9999,-9999,21.48,21.56,22.43,-9999
,27.03.2011,-9999,-9999,-9999,-9999,12.25,9.95,17.76,-9999
,28.03.2011,-9999,-9999,-9999,-9999,18.07,18.28,17.87,-9999
,29.03.2011,-9999,-9999,-9999,-9999,20.42,21.72,22.17,-9999
,30.03.2011,-9999,-9999,-9999,-9999,10.63,15.5,11.15,-9999
,31.03.2011,-9999,-9999,-9999,-9999,17.52,21.47,18.73,-9999
,01.04.2011,-9999,-9999,-9999,-9999,21.34,18.09,22.79,-9999
,02.04.2011,-9999,-9999,-9999,-9999,21.02,22.88,20.97,-9999
,03.04.2011,-9999,-9999,-9999,-9999,8.51,8.24,9.45,-9999
,04.04.2011,-9999,-9999,-9999,-9999,21.37,20.79,23.15,-9999
,05.04.2011,-9999,-9999,-9999,-9999,22.44,23.61,20.75,-9999
,06.04.2011,-9999,-9999,-9999,-9999,10.16,9.21,12.32,-9999
,07.04.2011,-9999,-9999,-9999,-9999,18.73,19.19,21.07,-9999
,08.04.2011,-9999,-9999,-9999,-9999,19.81,22.81,18.03,-9999
,09.04.2011,-9999,-9999,-9999,-9999,21.62,22.06,20.02,-9999
,10.04.2011,-9999,-9999,-9999,-9999,16,19.32,16.47,-9999
,11.04.2011,-9999,-9999,-9999,-9999,25.45,26,25.27,-9999
,12.04.2011,-9999,-9999,-9999,-9999,17.09,16.65,17.08,-9999
,13.04.2011,-9999,-9999,-9999,-9999,10.01,8.7,11.59,-9999
,14.04.2011,-9999,-9999,-9999,-9999,10.82,13.2,11.05,-9999
,15.04.2011,-9999,-9999,-9999,-9999,25.66,26.74,26.86,-9999
,16.04.2011,-9999,-9999,-9999,-9999,19.26,15.63,20.81,-9999
,17.04.2011,-9999,-9999,-9999,-9999,19.08,19.21,19.05,-9999
,18.04.2011,-9999,-9999,-9999,-9999,15.09,16.25,16.84,-9999
,19.04.2011,-9999,-9999,-9999,-9999,20,20.31,17.77,-9999
,20.04.2011,-9999,-9999,-9999,-9999,16.52,17.45,16.37,-9999
,21.04.2011,-9999,-9999,-9999,-9999,21.18,19.89,21.6,-9999
,22.04.2011,-9999,-9999,-9999,-9999,27.48,28.1,27.86,-9999
,23.04.2011,-9999,-9999,-9999,-9999,12.29,9.61,16.57,-9999
,24.04.2011,-9999,-9999,-9999,-9999,15.23,16.73,13.08,-9999
,25.04.2011,-9999,-9999,-9999,-9999,17.7,17.99,17.94,-9999
,26.04.2011,-9999,-9999,-9999,-9999,19.03,15.45,18.57,-9999
,27.04.2011,-9999,-9999,-9999,-9999,27.89,24.43,23.89,-9999
,28.04.2011,-9999,-9999,-9999,-9999,27.91,26.38,27.33,-9999
,29.04.2011,-9999,-9999,-9999,-9999,23.37,24.29,22.94,-9999
,30.04.2011,-9999,-9999,-9999,-9999,21.83,22.7,25.53,-9999
,01.05.2011,-9999,-9999,-9999,-9999,18.48,16.95,19.39,-9999
,02.05.2011,-9999,-9999,-9999,-9999,23.58,23.4,23.06,-9999
,03.05.2011,-9999,-9999,-9999,-9999,22.92,19.59,23.31,-9999
,04.05.2011,-9999,-9999,-9999,-9999,12.61,24.57,10.67,-9999
,05.05.2011,-9999,-9999,-9999,-9999,29.18,28.62,29.2,-9999
,06.05.2011,-9999,-9999,-9999,-9999,17.02,13.42,18.58,-9999
,07.05.2011,-9999,-9999,-9999,-9999,23.72,25.55,25.85,-9999
,08.05.2011,-9999,-9999,-9999,-9999,29.41,26.79,28.86,-9999
,09.05.2011,-9999,-9999,-9999,-9999,24.96,23.38,25.5,-9999
,10.05.2011,-9999,-9999,-9999,-9999,26.79,24.95,26.27,-9999
,11.05.2011,-9999,-9999,-9999,-9999,3.181,3.849,3.213,-9999
,12.05.2011,-9999,-9999,-9999,-9999,4.306,3.678,4.718,-9999
,13.05.2011,-9999,-9999,-9999,-9999,29.76,28.56,29.25,-9999
,14.05.2011,-9999,-9999,-9999,-9999,7.38,6.379,6.631,-9999
,15.05.2011,-9999,-9999,-9999,-9999,12.68,8.36,12.9,-9999
,16.05.2011,-9999,-9999,-9999,-9999,24.03,22.5,23.79,-9999
,17.05.2011,-9999,-9999,-9999,-9999,12.27,12.89,14.3,-9999
,18.05.2011,-9999,-9999,-9999,-9999,7.9,6.591,5.313,-9999
,19.05.2011,-9999,-9999,-9999,-9999,7.27,8.26,5.942,-9999
,20.05.2011,-9999,-9999,-9999,-9999,20.13,19.68,21.28,-9999
,21.05.2011,-9999,-9999,-9999,-9999,20.96,19.55,20.21,-9999
,22.05.2011,-9999,-9999,-9999,-9999,21.68,25.61,23.28,-9999
,23.05.2011,-9999,-9999,-9999,-9999,22.82,21.05,22.1,-9999
,24.05.2011,-9999,-9999,-9999,-9999,5.307,7.503,4.25,-9999
,25.05.2011,-9999,-9999,-9999,-9999,20.29,19.04,20.09,-9999
,26.05.2011,-9999,-9999,-9999,-9999,18.82,14.5,18.14,-9999
,27.05.2011,-9999,-9999,-9999,-9999,22.01,15.93,21.78,-9999
,28.05.2011,-9999,-9999,-9999,-9999,10.36,9.02,12.13,-9999
,29.05.2011,-9999,-9999,-9999,-9999,15.34,11.02,18.37,-9999
